#{"t_start": 1626354269.592577, "env_id": null}
r,l,t
50,2,1704.188129
50,2,1705.140721
100,3,1706.096812
50,2,1707.521885
100,3,1708.473951
50,2,1709.897407
50,2,1710.849548
50,2,1711.801589
50,2,1712.752742
50,2,1713.704339
50,2,1714.655658
50,2,1715.607396
50,2,1716.558465
100,3,1717.510826
100,3,1718.935474
50,2,1720.359718
50,2,1721.310149
50,2,1722.26079
50,2,1723.211786
50,2,1724.163073
50,2,1725.11363
100,3,1726.066414
50,2,1727.489086
50,2,1728.441031
50,2,1729.393908
50,2,1730.347449
50,2,1731.299245
100,3,1732.25355
50,2,1733.676973
50,2,1734.627377
100,3,1735.579717
50,2,1737.003643
50,2,1737.954526
50,2,1738.905361
50,2,1739.856369
50,2,1740.807531
50,2,1741.758465
50,2,1742.709368
50,2,1743.660688
50,2,1744.613451
50,2,1745.564266
50,2,1746.514914
150,4,1747.469462
50,2,1749.366219
50,2,1750.317316
50,2,1751.270451
100,3,1752.226897
100,3,1753.657397
50,2,1755.084929
50,2,1756.041005
100,3,1756.995958
100,3,1758.426713
100,3,1759.852797
100,3,1761.277925
50,2,1762.701005
100,3,1763.655152
50,2,1765.077774
50,2,1766.028985
100,3,1766.981692
50,2,1768.406503
50,2,1769.357379
50,2,1770.308398
50,2,1771.259833
50,2,1772.211533
50,2,1773.162483
50,2,1774.113509
150,4,1775.067816
50,2,1776.967829
50,2,1777.920517
50,2,1778.871848
50,2,1779.824268
50,2,1780.776856
50,2,1781.729016
50,2,1782.68051
50,2,1783.631201
100,3,1784.584956
50,2,1786.008391
50,2,1786.958908
50,2,1787.90972
50,2,1788.862051
50,2,1789.812945
150,4,1790.766481
50,2,1792.661694
50,2,1793.61382
50,2,1794.564784
50,2,1795.518149
50,2,1796.472049
50,2,1797.424905
100,3,1798.378838
50,2,1799.80322
100,3,1800.757121
50,2,1802.182571
50,2,1803.134209
50,2,1804.086765
100,3,1805.039726
50,2,1806.465411
50,2,1807.417277
50,2,1808.369178
50,2,1809.320976
50,2,1810.275187
50,2,1811.22605
50,2,1812.17692
50,2,1813.127847
50,2,1814.079498
50,2,1815.03011
50,2,1815.981098
50,2,1816.931932
50,2,1817.884222
50,2,1818.838322
100,3,1819.795763
100,3,1821.225022
50,2,1822.655076
50,2,1823.608471
50,2,1824.562553
50,2,1825.515895
50,2,1826.470837
50,2,1827.42467
50,2,1828.378282
50,2,1829.332732
50,2,1830.285554
50,2,1831.237283
50,2,1832.188009
100,3,1833.140715
50,2,1834.564696
50,2,1835.515713
50,2,1836.468516
50,2,1837.42217
50,2,1838.374612
50,2,1839.325765
50,2,1840.277209
50,2,1841.228447
50,2,1842.181317
50,2,1843.132189
50,2,1844.083979
50,2,1845.03502
50,2,1845.986395
100,3,1846.939221
50,2,1848.362245
100,3,1849.314106
50,2,1850.737703
100,3,1851.690397
50,2,1853.113467
50,2,1854.064578
50,2,1855.020546
50,2,1855.972671
50,2,1856.923654
50,2,1857.873969
50,2,1858.825389
100,3,1859.783266
50,2,1861.206421
50,2,1862.157418
50,2,1863.110548
50,2,1864.061897
50,2,1865.012809
50,2,1865.967763
50,2,1866.924321
100,3,1867.879639
100,3,1869.308401
50,2,1870.732438
50,2,1871.684332
50,2,1872.634947
50,2,1873.585894
50,2,1874.536906
50,2,1875.489068
50,2,1876.441867
50,2,1877.396021
100,3,1878.351562
100,3,1879.781823
50,2,1881.205548
100,3,1882.15972
100,3,1883.585414
50,2,1885.010715
50,2,1885.963071
50,2,1886.915609
50,2,1887.868005
100,3,1888.822613
50,2,1890.246183
50,2,1891.199062
50,2,1892.149779
50,2,1893.101886
50,2,1894.053206
50,2,1895.00481
100,3,1895.958184
50,2,1897.383031
50,2,1898.333796
50,2,1899.285048
50,2,1900.236031
50,2,1901.188779
50,2,1902.139573
100,3,1903.092604
50,2,1904.515674
50,2,1905.469151
50,2,1906.423532
50,2,1907.375234
50,2,1908.326146
100,3,1909.280185
50,2,1910.702644
100,3,1911.655002
50,2,1913.077459
50,2,1914.029588
50,2,1914.980687
50,2,1915.931836
100,3,1916.884403
50,2,1918.312113
50,2,1919.264149
100,3,1920.217007
50,2,1921.639929
100,3,1922.593799
50,2,1924.017454
150,4,1924.971886
150,4,1926.870666
50,2,1928.767731
50,2,1929.718687
50,2,1930.668997
150,4,1931.623371
50,2,1933.520544
50,2,1934.471866
50,2,1935.42478
50,2,1936.379585
50,2,1937.333096
50,2,1938.283806
50,2,1939.23531
50,2,1940.186273
50,2,1941.13902
50,2,1942.090654
50,2,1943.042123
50,2,1943.996728
50,2,1944.954105
50,2,1945.908181
50,2,1946.860073
50,2,1947.810452
100,3,1948.763582
50,2,1950.186782
100,3,1951.140325
50,2,1952.563685
100,3,1953.518419
50,2,1954.942492
100,3,1955.896497
100,3,1957.322448
50,2,1958.746456
50,2,1959.697655
50,2,1960.64854
50,2,1961.599387
50,2,1962.55308
50,2,1963.507985
50,2,1964.461562
50,2,1965.416997
100,3,1966.375421
50,2,1967.799613
50,2,1968.751745
50,2,1969.704181
50,2,1970.658022
100,3,1971.612429
50,2,1973.042022
50,2,1973.998619
50,2,1974.953568
50,2,1975.905264
100,3,1976.858995
50,2,1978.282483
50,2,1979.233799
50,2,1980.184514
50,2,1981.135362
50,2,1982.086497
50,2,1983.0388
50,2,1983.992873
50,2,1984.946142
50,2,1985.89766
100,3,1986.852525
50,2,1988.276229
100,3,1989.230381
50,2,1990.653241
100,3,1991.607233
50,2,1993.030799
50,2,1993.981844
50,2,1994.932409
50,2,1995.884111
50,2,1996.83475
50,2,1997.785567
100,3,1998.737812
50,2,2000.166676
50,2,2001.119287
100,3,2002.07583
50,2,2003.502705
100,3,2004.460414
50,2,2005.886896
50,2,2006.840225
50,2,2007.791848
50,2,2008.74475
50,2,2009.696599
50,2,2010.649392
100,3,2011.602749
100,3,2013.030828
100,3,2014.457055
50,2,2015.879468
50,2,2016.830967
50,2,2017.782975
100,3,2018.735807
50,2,2020.158691
50,2,2021.113245
50,2,2022.068867
50,2,2023.023288
50,2,2023.976449
100,3,2024.929455
50,2,2026.353289
100,3,2027.306062
100,3,2028.731028
50,2,2030.15374
100,3,2031.111032
50,2,2032.535714
50,2,2033.487121
50,2,2034.438679
50,2,2035.389976
50,2,2036.340436
100,3,2037.292703
50,2,2038.715468
50,2,2039.668328
50,2,2040.618987
50,2,2041.569235
100,3,2042.521305
50,2,2043.945394
50,2,2044.895894
50,2,2045.845912
50,2,2046.796423
50,2,2047.748328
50,2,2048.699206
50,2,2049.649662
50,2,2050.602468
50,2,2051.558779
50,2,2052.510324
50,2,2053.460783
100,3,2054.412398
50,2,2055.835746
100,3,2056.78813
50,2,2058.210458
50,2,2059.161256
150,4,2060.11594
50,2,2062.011273
50,2,2062.961848
150,4,2063.916435
50,2,2065.81288
50,2,2066.763582
50,2,2067.714328
50,2,2068.664968
50,2,2069.618039
100,3,2070.572461
50,2,2071.995548
100,3,2072.948275
50,2,2074.373302
50,2,2075.324131
50,2,2076.274499
100,3,2077.227401
100,3,2078.653219
50,2,2080.076307
50,2,2081.030436
50,2,2081.985544
50,2,2082.94032
100,3,2083.893445
50,2,2085.317806
50,2,2086.269385
50,2,2087.222251
50,2,2088.174295
100,3,2089.130361
50,2,2090.55729
50,2,2091.517621
50,2,2092.473412
50,2,2093.432925
50,2,2094.388875
50,2,2095.34319
100,3,2096.301846
50,2,2097.727235
50,2,2098.67906
50,2,2099.63216
100,3,2100.585764
50,2,2102.010683
100,3,2102.964097
100,3,2104.391902
50,2,2105.816765
50,2,2106.769202
50,2,2107.720888
100,3,2108.674043
50,2,2110.096943
100,3,2111.049743
50,2,2112.472701
50,2,2113.424944
50,2,2114.375712
50,2,2115.32604
50,2,2116.276867
100,3,2117.22982
100,3,2118.654083
50,2,2120.077019
50,2,2121.027591
50,2,2121.982141
50,2,2122.935777
50,2,2123.887093
50,2,2124.838567
50,2,2125.791229
100,3,2126.744627
50,2,2128.168219
50,2,2129.118773
50,2,2130.070497
50,2,2131.022772
50,2,2131.973254
50,2,2132.923769
50,2,2133.875445
50,2,2134.825562
50,2,2135.776784
50,2,2136.727184
50,2,2137.678885
50,2,2138.629152
50,2,2139.579467
50,2,2140.530049
50,2,2141.482857
50,2,2142.433317
50,2,2143.384269
50,2,2144.334271
50,2,2145.28574
50,2,2146.235792
100,3,2147.187788
50,2,2148.609941
50,2,2149.561303
50,2,2150.511562
50,2,2151.462726
50,2,2152.413849
50,2,2153.366643
50,2,2154.317968
50,2,2155.268366
50,2,2156.219272
100,3,2157.173198
50,2,2158.596304
50,2,2159.546948
100,3,2160.499574
50,2,2161.923931
50,2,2162.874767
50,2,2163.825662
50,2,2164.776645
50,2,2165.72851
50,2,2166.679645
50,2,2167.632018
100,3,2168.588071
50,2,2170.016034
50,2,2170.969643
50,2,2171.921345
50,2,2172.873487
100,3,2173.828261
100,3,2175.254169
50,2,2176.678248
100,3,2177.631656
50,2,2179.056516
50,2,2180.008568
100,3,2180.961746
50,2,2182.385628
100,3,2183.339696
50,2,2184.762057
50,2,2185.712536
50,2,2186.663148
50,2,2187.614487
50,2,2188.565223
50,2,2189.51609
100,3,2190.46918
50,2,2191.892814
50,2,2192.843639
100,3,2193.7964
50,2,2195.222532
50,2,2196.177052
50,2,2197.128604
100,3,2198.080063
50,2,2199.502295
100,3,2200.455207
100,3,2201.87991
50,2,2203.301947
50,2,2204.252711
50,2,2205.204916
50,2,2206.155453
50,2,2207.105772
50,2,2208.059564
50,2,2209.014054
50,2,2209.96471
50,2,2210.915789
100,3,2211.869767
50,2,2213.295029
50,2,2214.246315
100,3,2215.199903
50,2,2216.62339
50,2,2217.576716
50,2,2218.527439
50,2,2219.478716
50,2,2220.42981
100,3,2221.384444
50,2,2222.807775
50,2,2223.759309
50,2,2224.710425
50,2,2225.663548
50,2,2226.614915
50,2,2227.567023
50,2,2228.517919
50,2,2229.471606
100,3,2230.425711
50,2,2231.849853
50,2,2232.800313
100,3,2233.753801
50,2,2235.176514
100,3,2236.129117
50,2,2237.551877
50,2,2238.504009
50,2,2239.454836
50,2,2240.405833
50,2,2241.356184
50,2,2242.308036
50,2,2243.258698
50,2,2244.209554
50,2,2245.159689
50,2,2246.111575
50,2,2247.062428
50,2,2248.013313
50,2,2248.963911
50,2,2249.915536
100,3,2250.869756
50,2,2252.292857
50,2,2253.243608
100,3,2254.197013
50,2,2255.61922
100,3,2256.571584
50,2,2257.994389
50,2,2258.946527
50,2,2259.897077
50,2,2260.847764
50,2,2261.79829
50,2,2262.752408
100,3,2263.708782
50,2,2265.13234
50,2,2266.083791
50,2,2267.03652
50,2,2267.987582
100,3,2268.940824
50,2,2270.364143
50,2,2271.316267
100,3,2272.269817
50,2,2273.693585
50,2,2274.645649
150,4,2275.603477
50,2,2277.498595
100,3,2278.451406
50,2,2279.874552
50,2,2280.826618
50,2,2281.779038
50,2,2282.735716
50,2,2283.687947
100,3,2284.641856
50,2,2286.064737
50,2,2287.01588
50,2,2287.966319
100,3,2288.919718
50,2,2290.343082
50,2,2291.29394
50,2,2292.245244
50,2,2293.196705
50,2,2294.147666
50,2,2295.098397
50,2,2296.048944
50,2,2297.000586
50,2,2297.951339
150,4,2298.905726
50,2,2300.800452
100,3,2301.753445
50,2,2303.175834
50,2,2304.126566
50,2,2305.077274
50,2,2306.029257
50,2,2306.982718
100,3,2307.938559
50,2,2309.36201
50,2,2310.315997
100,3,2311.271727
150,4,2312.699202
50,2,2314.59507
50,2,2315.549442
50,2,2316.500183
50,2,2317.451933
50,2,2318.4026
50,2,2319.355355
50,2,2320.306002
100,3,2321.259493
50,2,2322.682347
50,2,2323.635155
100,3,2324.587485
100,3,2326.012873
50,2,2327.436367
50,2,2328.389551
50,2,2329.340797
100,3,2330.294326
100,3,2331.719915
50,2,2333.146096
100,3,2334.099539
50,2,2335.52279
50,2,2336.480178
50,2,2337.433882
50,2,2338.385489
100,3,2339.337626
100,3,2340.762099
50,2,2342.185691
100,3,2343.137804
50,2,2344.560643
50,2,2345.513027
50,2,2346.465663
50,2,2347.417934
50,2,2348.37058
50,2,2349.32199
50,2,2350.274395
50,2,2351.226668
50,2,2352.178666
50,2,2353.130077
50,2,2354.08403
50,2,2355.035489
50,2,2355.987117
100,3,2356.940281
100,3,2358.367714
50,2,2359.791722
50,2,2360.743169
50,2,2361.6954
50,2,2362.647739
50,2,2363.59937
50,2,2364.550482
50,2,2365.500888
50,2,2366.452723
100,3,2367.405688
50,2,2368.828085
50,2,2369.778948
100,3,2370.733847
50,2,2372.15794
50,2,2373.109238
50,2,2374.0606
50,2,2375.012573
50,2,2375.96383
50,2,2376.914495
50,2,2377.865509
50,2,2378.817307
50,2,2379.768427
50,2,2380.719222
50,2,2381.670295
50,2,2382.622268
50,2,2383.572632
50,2,2384.523408
50,2,2385.474482
100,3,2386.428779
50,2,2387.851605
50,2,2388.802627
50,2,2389.753754
50,2,2390.705956
50,2,2391.657207
50,2,2392.608021
100,3,2393.560754
100,3,2394.986719
50,2,2396.410058
100,3,2397.366659
50,2,2398.79253
50,2,2399.749279
50,2,2400.701962
50,2,2401.657195
50,2,2402.609548
50,2,2403.563013
50,2,2404.514941
50,2,2405.466008
50,2,2406.41817
100,3,2407.372357
100,3,2408.796824
50,2,2410.219752
50,2,2411.16996
50,2,2412.121418
50,2,2413.072307
50,2,2414.022183
50,2,2414.9736
50,2,2415.92616
50,2,2416.876951
100,3,2417.829943
50,2,2419.25349
50,2,2420.205872
100,3,2421.159262
50,2,2422.586576
50,2,2423.539381
50,2,2424.492012
50,2,2425.444057
50,2,2426.395882
50,2,2427.346789
50,2,2428.299131
50,2,2429.25036
50,2,2430.20107
50,2,2431.153564
50,2,2432.105916
50,2,2433.056854
100,3,2434.009784
50,2,2435.43288
200,5,2436.389753
100,3,2438.75944
50,2,2440.182356
50,2,2441.133515
100,3,2442.087467
100,3,2443.512287
50,2,2444.936865
50,2,2445.891721
100,3,2446.846869
50,2,2448.270621
50,2,2449.222988
50,2,2450.175196
100,3,2451.129435
50,2,2452.553596
100,3,2453.506933
50,2,2454.929494
50,2,2455.881691
50,2,2456.832707
50,2,2457.783158
50,2,2458.734306
50,2,2459.686511
100,3,2460.63911
50,2,2462.063603
50,2,2463.017288
50,2,2463.971978
50,2,2464.926121
100,3,2465.879875
50,2,2467.302382
50,2,2468.253995
100,3,2469.206902
100,3,2470.632342
50,2,2472.057392
50,2,2473.013616
100,3,2473.967413
50,2,2475.39002
100,3,2476.342744
50,2,2477.766762
50,2,2478.71764
50,2,2479.668805
50,2,2480.61933
50,2,2481.571088
50,2,2482.522106
50,2,2483.472979
50,2,2484.423221
50,2,2485.374878
50,2,2486.325717
100,3,2487.278427
50,2,2488.701306
50,2,2489.656983
50,2,2490.611126
50,2,2491.565717
50,2,2492.518852
50,2,2493.474321
50,2,2494.427948
50,2,2495.379285
50,2,2496.330557
50,2,2497.28338
50,2,2498.234922
100,3,2499.189088
100,3,2500.615599
50,2,2502.041248
50,2,2502.991681
50,2,2503.942314
100,3,2504.894701
50,2,2506.318102
50,2,2507.269021
50,2,2508.21966
50,2,2509.169943
100,3,2510.12309
100,3,2511.547866
50,2,2512.97079
100,3,2513.922378
100,3,2515.347758
50,2,2516.770595
50,2,2517.721565
50,2,2518.672383
50,2,2519.628628
100,3,2520.586635
50,2,2522.011597
100,3,2522.963912
50,2,2524.388077
100,3,2525.34069
50,2,2526.763816
50,2,2527.714999
50,2,2528.670915
50,2,2529.62439
50,2,2530.576224
50,2,2531.52861
50,2,2532.481536
50,2,2533.433508
100,3,2534.386894
50,2,2535.811161
50,2,2536.766309
100,3,2537.721719
100,3,2539.149504
50,2,2540.573437
50,2,2541.526023
100,3,2542.479854
50,2,2543.903193
50,2,2544.853779
50,2,2545.866602
50,2,2546.81753
50,2,2547.768047
50,2,2548.71921
100,3,2549.672635
50,2,2551.096808
50,2,2552.049249
150,4,2553.009771
50,2,2554.908498
100,3,2555.86256
50,2,2557.285058
50,2,2558.236156
50,2,2559.188681
150,4,2560.143431
50,2,2562.038584
50,2,2562.989398
50,2,2563.941712
100,3,2564.894737
50,2,2566.317762
50,2,2567.268729
50,2,2568.221927
50,2,2569.172715
50,2,2570.125296
50,2,2571.079639
50,2,2572.032928
50,2,2572.984731
50,2,2573.937314
50,2,2574.888604
50,2,2575.842078
100,3,2576.796511
100,3,2578.222411
50,2,2579.646488
50,2,2580.600191
50,2,2581.55149
50,2,2582.503415
100,3,2583.457237
50,2,2584.880988
50,2,2585.831539
50,2,2586.782434
100,3,2587.735353
50,2,2589.161054
50,2,2590.115234
50,2,2591.067039
50,2,2592.018472
50,2,2592.971911
50,2,2593.92304
50,2,2594.875303
100,3,2595.828455
50,2,2597.253936
50,2,2598.205881
50,2,2599.157525
50,2,2600.109614
50,2,2601.062798
50,2,2602.014014
50,2,2602.966003
50,2,2603.916954
50,2,2604.870057
50,2,2605.821213
100,3,2606.775232
50,2,2608.199824
100,3,2609.154806
50,2,2610.578592
100,3,2611.531399
100,3,2612.955518
100,3,2614.381183
50,2,2615.804651
50,2,2616.755709
150,4,2617.71021
100,3,2619.612127
50,2,2621.037711
100,3,2621.990577
50,2,2623.414586
50,2,2624.366322
100,3,2625.319126
50,2,2626.742111
50,2,2627.693052
50,2,2628.645349
50,2,2629.595615
50,2,2630.546489
100,3,2631.498673
50,2,2632.92283
50,2,2633.873916
50,2,2634.824385
100,3,2635.77684
50,2,2637.201697
50,2,2638.152624
150,4,2639.10674
100,3,2641.00355
50,2,2642.427862
100,3,2643.383421
100,3,2644.811699
50,2,2646.235476
50,2,2647.189578
50,2,2648.13981
50,2,2649.090307
50,2,2650.041133
50,2,2650.993186
100,3,2651.945741
100,3,2653.373388
50,2,2654.798662
150,4,2655.754129
100,3,2657.650002
50,2,2659.072687
50,2,2660.022724
50,2,2660.974383
50,2,2661.925066
50,2,2662.875238
50,2,2663.829445
50,2,2664.783437
50,2,2665.737323
100,3,2666.692366
50,2,2668.115709
50,2,2669.068784
100,3,2670.022407
50,2,2671.445509
50,2,2672.39606
50,2,2673.348071
50,2,2674.298624
50,2,2675.249232
50,2,2676.201166
100,3,2677.158976
50,2,2678.582144
50,2,2679.533749
50,2,2680.485711
50,2,2681.438439
50,2,2682.389276
50,2,2683.340127
50,2,2684.290905
100,3,2685.24498
50,2,2686.667931
50,2,2687.618901
50,2,2688.570098
50,2,2689.52587
50,2,2690.479517
50,2,2691.430995
50,2,2692.382453
50,2,2693.335751
100,3,2694.289075
50,2,2695.711503
50,2,2696.66227
50,2,2697.614478
50,2,2698.565201
50,2,2699.516289
50,2,2700.469738
100,3,2701.42712
50,2,2702.850597
100,3,2703.804913
50,2,2705.229128
50,2,2706.182057
100,3,2707.134128
50,2,2708.557092
50,2,2709.507771
100,3,2710.462097
50,2,2711.885189
50,2,2712.835046
50,2,2713.785595
150,4,2714.740929
50,2,2716.635454
50,2,2717.58559
50,2,2718.536317
50,2,2719.488495
50,2,2720.439151
50,2,2721.390102
100,3,2722.345783
50,2,2723.77416
50,2,2724.72562
50,2,2725.677424
100,3,2726.630771
50,2,2728.05532
50,2,2729.007103
50,2,2729.958024
50,2,2730.912398
50,2,2731.864859
100,3,2732.816562
50,2,2734.23943
50,2,2735.190071
50,2,2736.143102
50,2,2737.094013
50,2,2738.04847
100,3,2739.003335
50,2,2740.431599
100,3,2741.385018
50,2,2742.808941
50,2,2743.760175
50,2,2744.713043
50,2,2745.664364
50,2,2746.61488
50,2,2747.565061
100,3,2748.518829
50,2,2749.941543
50,2,2750.892137
50,2,2751.842043
50,2,2752.793689
50,2,2753.744428
50,2,2754.694328
50,2,2755.6446
100,3,2756.597823
50,2,2758.020486
50,2,2758.970863
50,2,2759.924737
50,2,2760.879054
50,2,2761.832985
50,2,2762.785914
50,2,2763.736697
100,3,2764.692544
50,2,2766.115412
100,3,2767.069139
100,3,2768.495411
100,3,2769.9216
50,2,2771.34503
50,2,2772.296277
50,2,2773.247776
50,2,2774.199391
50,2,2775.149542
50,2,2776.100159
50,2,2777.050671
100,3,2778.003499
50,2,2779.425875
50,2,2780.376382
100,3,2781.328712
100,3,2782.754345
50,2,2784.177402
50,2,2785.128269
50,2,2786.079094
50,2,2787.030579
50,2,2787.981394
50,2,2788.932162
50,2,2789.882704
50,2,2790.835829
100,3,2791.788012
50,2,2793.21164
50,2,2794.162633
50,2,2795.115067
50,2,2796.065545
50,2,2797.016932
50,2,2797.967973
50,2,2798.920231
50,2,2799.871518
50,2,2800.825508
50,2,2801.778992
50,2,2802.732074
100,3,2803.685815
50,2,2805.110328
50,2,2806.061185
50,2,2807.013153
50,2,2807.963914
50,2,2808.914609
50,2,2809.865302
50,2,2810.817867
100,3,2811.778399
50,2,2813.200814
50,2,2814.151594
100,3,2815.105116
100,3,2816.52882
50,2,2817.951478
50,2,2818.901723
50,2,2819.853627
100,3,2820.805681
100,3,2822.230138
50,2,2823.653278
50,2,2824.606012
50,2,2825.559114
