#{"t_start": 1627565931.5966034, "env_id": null}
r,l,t
334.0,501,9199.677151
371.0,501,9201.057624
295.0,501,9202.42004
287.5,501,9203.782907
332.0,501,9205.152069
270.5,501,9206.515229
360.0,501,9207.757995
430.0,501,9209.133719
348.5,501,9210.496835
338.0,501,9211.876264
318.5,501,9213.25856
280.0,501,9214.628799
367.0,501,9215.997591
433.0,501,9217.362128
277.0,501,9218.729959
296.5,501,9220.105688
325.0,501,9221.466946
229.0,501,9222.705457
324.0,501,9224.061573
430.0,501,9225.450206
408.5,501,9226.835341
324.0,501,9228.207717
302.5,501,9229.594224
326.0,501,9230.992632
317.0,501,9232.364124
373.0,501,9233.735256
253.5,501,9235.080297
368.0,501,9236.434009
313.0,501,9237.799438
358.0,501,9239.049445
273.0,501,9240.413649
342.0,501,9241.783036
283.0,501,9243.148924
274.5,501,9244.512066
328.0,501,9245.87119
255.0,501,9247.248382
398.5,501,9248.618272
433.0,501,9249.984567
307.0,501,9251.356162
361.0,501,9252.734146
388.0,501,9254.089621
368.5,501,9255.329191
299.0,501,9256.688825
385.0,501,9258.061748
347.0,501,9259.427452
297.5,501,9260.783338
278.0,501,9262.151154
355.0,501,9263.537014
275.0,501,9264.896767
293.5,501,9266.292945
319.5,501,9267.642524
385.0,501,9269.01473
409.0,501,9270.251754
215.0,501,9271.60797
301.0,501,9272.970682
314.0,501,9274.351153
237.0,501,9275.72184
439.0,501,9277.07769
245.5,501,9278.441536
358.5,501,9279.814326
296.5,501,9281.192153
457.0,501,9282.574234
353.0,501,9283.945145
312.0,501,9285.310167
406.0,501,9286.573618
340.0,501,9287.936908
70.0,501,9289.31262
181.5,501,9290.66878
412.0,501,9292.033629
367.0,501,9293.393614
406.0,501,9294.754105
201.0,501,9296.119793
353.5,501,9297.494785
264.0,501,9298.857643
316.0,501,9300.232107
407.0,501,9301.590983
343.0,501,9302.831376
277.0,501,9304.203968
343.0,501,9305.564005
315.0,501,9306.93312
287.0,501,9308.3105
330.0,501,9309.675533
361.0,501,9311.03754
368.0,501,9312.411976
229.0,501,9313.775271
387.5,501,9315.155774
360.0,501,9316.519053
329.5,501,9317.756428
418.0,501,9319.12929
296.5,501,9320.502062
339.0,501,9321.873124
397.0,501,9323.240833
356.5,501,9324.624293
352.0,501,9326.021189
390.0,501,9327.37044
401.5,501,9328.740615
299.5,501,9330.114502
428.0,501,9331.495735
370.0,501,9332.87588
406.0,501,9334.117652
353.5,501,9335.480476
332.0,501,9336.850969
368.5,501,9338.220718
396.0,501,9339.597836
306.0,501,9340.984929
371.0,501,9342.375691
218.5,501,9343.758257
344.0,501,9345.120852
288.0,501,9346.479459
333.5,501,9347.847563
322.0,501,9349.198896
364.0,501,9350.434531
392.0,501,9351.810737
412.0,501,9353.184171
275.0,501,9354.550682
337.0,501,9355.915567
320.5,501,9357.280877
418.0,501,9358.643876
302.0,501,9360.030472
399.5,501,9361.411087
403.0,501,9362.783868
381.0,501,9364.152881
304.5,501,9365.390163
348.0,501,9366.763835
368.5,501,9368.157545
397.0,501,9369.561802
371.0,501,9370.937388
402.5,501,9372.293284
439.0,501,9373.654906
430.0,501,9375.019116
176.0,501,9376.377222
310.0,501,9377.753412
282.0,501,9379.099511
379.5,501,9380.466031
285.0,501,9381.705745
341.0,501,9383.08301
271.0,501,9384.440226
303.0,501,9385.798156
355.0,501,9387.162994
354.0,501,9388.521353
321.5,501,9389.881209
415.0,501,9391.260357
340.0,501,9392.617759
63.5,501,9393.972718
382.0,501,9395.334197
395.5,501,9396.586662
376.0,501,9397.958819
102.0,501,9399.33016
326.0,501,9400.693324
350.0,501,9402.059401
353.5,501,9403.418601
271.0,501,9404.770297
279.0,501,9406.139922
272.0,501,9407.525984
261.5,501,9408.887141
334.0,501,9410.248083
344.5,501,9411.634699
307.0,501,9412.873385
310.0,501,9414.230287
244.0,501,9415.593664
316.0,501,9416.957746
451.0,501,9418.366696
419.0,501,9419.739166
377.5,501,9421.103362
303.5,501,9422.485001
372.0,501,9423.847422
382.0,501,9425.216203
401.5,501,9426.616407
404.5,501,9427.978561
403.0,501,9429.229628
418.0,501,9430.588314
341.5,501,9431.96852
376.0,501,9433.337455
366.0,501,9434.692715
391.0,501,9436.051338
331.5,501,9437.425812
310.0,501,9438.79291
322.0,501,9440.184775
389.5,501,9441.551601
280.0,501,9442.922967
359.0,501,9444.161018
338.5,501,9445.540782
209.0,501,9446.914804
282.0,501,9448.281917
236.0,501,9449.636172
414.0,501,9451.003416
350.0,501,9452.368746
286.0,501,9453.752342
364.0,501,9455.118181
326.0,501,9456.491501
333.5,501,9457.858819
427.0,501,9459.217012
373.0,501,9460.451417
300.5,501,9461.836132
166.0,501,9463.21028
355.0,501,9464.581582
233.0,501,9465.945884
373.0,501,9467.306792
145.0,501,9468.663413
208.0,501,9470.029789
361.0,501,9471.404639
209.0,501,9472.771028
287.0,501,9474.130691
364.0,501,9475.512399
341.0,501,9476.765775
294.0,501,9478.123841
37.5,501,9479.492384
398.0,501,9480.860953
442.5,501,9482.231199
352.0,501,9483.60156
352.0,501,9484.960773
387.0,501,9486.322876
302.5,501,9487.684129
315.0,501,9489.060161
284.5,501,9490.42462
283.0,501,9491.679136
374.0,501,9493.056079
400.0,501,9494.429663
388.0,501,9495.804454
349.0,501,9497.176388
439.0,501,9498.56641
436.0,501,9499.960912
361.0,501,9501.334652
349.0,501,9502.705694
264.5,501,9504.078584
309.0,501,9505.457011
267.5,501,9506.830232
218.0,501,9508.095669
347.5,501,9509.45993
397.0,501,9510.818215
321.5,501,9512.1854
329.5,501,9513.556534
303.0,501,9514.920577
231.0,501,9516.274056
358.0,501,9517.642432
355.0,501,9519.011951
418.0,501,9520.382989
373.5,501,9521.743279
323.5,501,9523.103715
385.0,501,9524.361084
382.0,501,9525.720695
385.0,501,9527.085909
366.0,501,9528.453144
359.0,501,9529.82018
235.0,501,9531.195952
428.0,501,9532.552805
317.5,501,9533.921563
321.5,501,9535.287218
313.0,501,9536.65407
303.0,501,9538.015315
403.0,501,9539.269572
346.0,501,9540.634319
385.5,501,9541.997854
342.0,501,9543.361237
52.0,501,9544.735427
347.0,501,9546.108665
173.0,501,9547.543384
425.0,501,9548.909191
390.0,501,9550.314091
378.0,501,9551.677793
368.5,501,9553.055579
382.5,501,9554.427299
394.0,501,9555.674457
388.0,501,9557.033717
209.5,501,9558.3977
318.0,501,9559.760932
338.5,501,9561.123173
247.0,501,9562.474675
263.5,501,9563.848539
367.0,501,9565.210443
364.0,501,9566.578437
395.5,501,9567.939974
394.0,501,9569.306749
355.0,501,9570.558599
247.5,501,9571.932393
374.5,501,9573.305567
337.0,501,9574.683209
391.0,501,9576.074111
355.0,501,9577.439724
254.5,501,9578.806605
343.5,501,9580.18821
399.0,501,9581.595876
266.5,501,9582.97015
301.0,501,9584.338947
336.0,501,9585.7172
259.0,501,9586.965612
287.0,501,9588.331269
221.0,501,9589.688416
466.0,501,9591.051097
367.0,501,9592.415947
303.0,501,9593.781775
366.5,501,9595.155368
338.0,501,9596.522932
324.0,501,9597.899313
397.0,501,9599.265728
415.5,501,9600.621704
409.0,501,9601.970202
344.5,501,9603.224756
445.0,501,9604.599992
352.0,501,9605.958344
364.0,501,9607.319242
326.5,501,9608.670363
244.0,501,9610.045612
381.5,501,9611.416694
363.0,501,9612.792541
421.0,501,9614.153601
400.0,501,9615.516594
270.5,501,9616.874247
317.5,501,9618.109554
301.5,501,9619.479346
222.0,501,9620.853528
342.0,501,9622.221115
380.5,501,9623.606243
303.5,501,9624.981626
327.0,501,9626.350362
286.0,501,9627.707311
220.0,501,9629.077929
314.0,501,9630.457195
192.0,501,9631.819174
308.0,501,9633.176284
248.0,501,9634.432399
383.0,501,9635.802473
370.0,501,9637.164088
418.0,501,9638.540814
324.0,501,9639.907874
351.0,501,9641.284612
334.0,501,9642.650702
239.0,501,9644.020755
321.0,501,9645.394564
253.0,501,9646.756458
364.0,501,9648.12129
451.0,501,9649.482721
376.0,501,9650.737561
381.0,501,9652.101624
380.0,501,9653.464929
307.5,501,9654.820306
281.0,501,9656.194117
267.0,501,9657.562993
291.0,501,9658.927919
405.5,501,9660.290184
311.5,501,9661.651655
331.0,501,9663.021
318.0,501,9664.382823
347.0,501,9665.634108
363.0,501,9666.993849
326.0,501,9668.378022
349.0,501,9669.748668
374.5,501,9671.112812
393.5,501,9672.47752
217.5,501,9673.844161
416.5,501,9675.21314
433.0,501,9676.590691
320.5,501,9677.972186
278.5,501,9679.330712
385.0,501,9680.705323
427.0,501,9681.973771
352.0,501,9683.326003
429.0,501,9684.69881
388.0,501,9686.066391
276.0,501,9687.439839
361.5,501,9688.813454
429.5,501,9690.212039
192.0,501,9691.57451
129.5,501,9692.930274
281.5,501,9694.298754
371.5,501,9695.658921
390.5,501,9697.019815
372.0,501,9698.283723
332.0,501,9699.649782
308.0,501,9701.015179
387.5,501,9702.373753
290.5,501,9703.728538
332.0,501,9705.10478
311.0,501,9706.475433
311.5,501,9707.84766
228.0,501,9709.212473
400.0,501,9710.58392
323.0,501,9711.952074
296.0,501,9713.185729
289.5,501,9714.555545
364.0,501,9715.914255
344.5,501,9717.276445
255.0,501,9718.642784
250.5,501,9719.998903
241.0,501,9721.360984
379.0,501,9722.744431
342.5,501,9724.111445
336.0,501,9725.481587
295.0,501,9726.850814
374.5,501,9728.217144
360.5,501,9729.463691
403.0,501,9730.845962
289.0,501,9732.230231
228.0,501,9733.596199
424.0,501,9735.010871
368.0,501,9736.389476
414.5,501,9737.767375
213.0,501,9739.151798
201.0,501,9740.521116
433.0,501,9741.892838
354.0,501,9743.268607
208.0,501,9744.528735
255.0,501,9745.900274
439.0,501,9747.25292
343.0,501,9748.647893
402.0,501,9750.016068
416.0,501,9751.36896
400.0,501,9752.743263
439.0,501,9754.114223
326.0,501,9755.482844
340.0,501,9756.85514
206.5,501,9758.224926
454.0,501,9759.603796
366.0,501,9760.849938
328.0,501,9762.211864
310.0,501,9763.586687
336.0,501,9764.95655
352.5,501,9766.319805
246.0,501,9767.677804
337.0,501,9769.043451
269.0,501,9770.409322
409.0,501,9771.781453
364.0,501,9773.152274
433.0,501,9774.514524
398.5,501,9775.877811
207.0,501,9777.126265
284.0,501,9778.498147
373.0,501,9779.85939
436.0,501,9781.222774
420.0,501,9782.611371
331.0,501,9783.9764
258.0,501,9785.351955
225.0,501,9786.723531
247.0,501,9788.084584
308.0,501,9789.44782
350.5,501,9790.820349
163.5,501,9792.066752
375.0,501,9793.451775
361.0,501,9794.831412
247.5,501,9796.218534
278.0,501,9797.577738
391.5,501,9798.951871
69.0,501,9800.317752
343.0,501,9801.682918
274.5,501,9803.06679
315.0,501,9804.440424
291.0,501,9805.815173
354.0,501,9807.178019
338.0,501,9808.426625
260.0,501,9809.78704
388.0,501,9811.159434
323.0,501,9812.540601
293.5,501,9813.915345
403.0,501,9815.26944
251.0,501,9816.649533
308.0,501,9818.021207
352.0,501,9819.383913
282.0,501,9820.767761
406.0,501,9822.150835
418.0,501,9823.524013
328.0,501,9824.767833
335.0,501,9826.150148
374.0,501,9827.515209
400.0,501,9828.903196
395.5,501,9830.271911
346.0,501,9831.642871
289.0,501,9833.026794
274.5,501,9834.383675
368.5,501,9835.747606
373.0,501,9837.148143
367.0,501,9838.539435
365.0,501,9839.807938
312.0,501,9841.190228
314.5,501,9842.561768
374.0,501,9843.936448
372.0,501,9845.299691
364.5,501,9846.659675
333.0,501,9848.032785
348.0,501,9849.39823
384.0,501,9850.795774
381.0,501,9852.189075
391.0,501,9853.558543
318.0,501,9854.920027
442.0,501,9856.164484
374.5,501,9857.531826
292.0,501,9858.904767
348.0,501,9860.257919
338.0,501,9861.634541
395.5,501,9863.007973
347.5,501,9864.372536
324.5,501,9865.73932
373.0,501,9867.122218
373.5,501,9868.497896
217.5,501,9869.864085
295.0,501,9871.214277
333.5,501,9872.464539
317.5,501,9873.833422
323.0,501,9875.18847
339.5,501,9876.552555
361.0,501,9877.91698
242.0,501,9879.284172
296.0,501,9880.689853
351.5,501,9882.056388
318.0,501,9883.449498
366.0,501,9884.833471
208.5,501,9886.19631
280.0,501,9887.458456
367.0,501,9888.841883
208.0,501,9890.222553
292.5,501,9891.591001
397.0,501,9892.955874
240.0,501,9894.323546
344.5,501,9895.701457
381.0,501,9897.070165
388.0,501,9898.462379
280.0,501,9899.829093
336.5,501,9901.221534
319.0,501,9902.589665
410.5,501,9903.847219
433.0,501,9905.246272
435.0,501,9906.610775
380.0,501,9907.974357
438.0,501,9909.34301
349.0,501,9910.729815
207.5,501,9912.092809
380.5,501,9913.47285
368.0,501,9914.836761
242.0,501,9916.218314
237.0,501,9917.583589
363.0,501,9918.823037
374.0,501,9920.175312
427.0,501,9921.542689
365.5,501,9922.930117
241.0,501,9924.316821
314.5,501,9925.690895
349.0,501,9927.043785
362.0,501,9928.417425
146.5,501,9929.85039
230.5,501,9931.218376
378.0,501,9932.580113
339.5,501,9933.942024
335.5,501,9935.192837
371.0,501,9936.571398
382.5,501,9937.946834
283.0,501,9939.313327
316.0,501,9940.705836
95.5,501,9942.082524
351.0,501,9943.474572
290.5,501,9944.831074
382.0,501,9946.204326
366.0,501,9947.573883
385.0,501,9948.943346
406.0,501,9950.298086
382.0,501,9951.544527
244.0,501,9952.940078
270.0,501,9954.328439
318.0,501,9955.697499
364.0,501,9957.065021
409.0,501,9958.444199
353.0,501,9959.821081
331.0,501,9961.212129
346.0,501,9962.590967
403.0,501,9963.95452
329.5,501,9965.309511
335.0,501,9966.570265
291.0,501,9967.934779
400.0,501,9969.308063
367.0,501,9970.673751
296.5,501,9972.040399
328.0,501,9973.399393
301.0,501,9974.778936
272.5,501,9976.149671
378.0,501,9977.526253
343.0,501,9978.908276
409.0,501,9980.262146
415.0,501,9981.621838
392.5,501,9982.862774
367.5,501,9984.237185
373.0,501,9985.622676
348.0,501,9986.989905
311.5,501,9988.367936
400.0,501,9989.736575
411.0,501,9991.1037
374.5,501,9992.470626
215.0,501,9993.82677
179.0,501,9995.204116
335.5,501,9996.580583
303.0,501,9997.976632
312.0,501,9999.223702
349.0,501,10000.593712
342.0,501,10001.954192
223.0,501,10003.307217
312.5,501,10004.687689
403.0,501,10006.048491
363.0,501,10007.414564
394.0,501,10008.780422
329.0,501,10010.152835
407.0,501,10011.504667
349.0,501,10012.886163
387.5,501,10014.123384
365.5,501,10015.483371
352.0,501,10016.852875
275.0,501,10018.219362
346.0,501,10019.58078
382.0,501,10020.960123
376.0,501,10022.314948
323.5,501,10023.688768
310.0,501,10025.06671
375.0,501,10026.424316
386.5,501,10027.773484
291.0,501,10029.132415
403.0,501,10030.380547
256.0,501,10031.754536
212.5,501,10033.131785
446.0,501,10034.499568
404.0,501,10035.872818
415.0,501,10037.238915
338.5,501,10038.602407
405.5,501,10039.963475
418.0,501,10041.326998
347.0,501,10042.706215
308.0,501,10044.074179
377.5,501,10045.435996
350.5,501,10046.691361
314.0,501,10048.092023
262.0,501,10049.475906
287.0,501,10050.835503
287.5,501,10052.209694
442.0,501,10053.591469
319.0,501,10054.944301
382.0,501,10056.317454
290.0,501,10057.681063
379.0,501,10059.052744
394.0,501,10060.408978
368.0,501,10061.649007
374.5,501,10063.015558
268.5,501,10064.383984
353.5,501,10065.749469
280.0,501,10067.103869
379.0,501,10068.474334
403.0,501,10069.83785
430.0,501,10071.203954
388.5,501,10072.579177
370.0,501,10073.935479
327.0,501,10075.329428
326.5,501,10076.67893
365.0,501,10077.940734
335.5,501,10079.313323
312.0,501,10080.673124
369.5,501,10082.049099
317.0,501,10083.40409
307.0,501,10084.773674
330.5,501,10086.142622
330.0,501,10087.510473
54.5,501,10088.879093
330.5,501,10090.249424
288.0,501,10091.647748
328.5,501,10092.892209
336.5,501,10094.274082
422.5,501,10095.646441
345.5,501,10097.020271
372.0,501,10098.385793
298.0,501,10099.767674
215.5,501,10101.147763
54.5,501,10102.503271
373.0,501,10103.878776
384.0,501,10105.249879
394.0,501,10106.675525
410.0,501,10108.024654
326.5,501,10109.267538
384.0,501,10110.645103
77.0,501,10112.017778
338.0,501,10113.374874
358.0,501,10114.756857
305.0,501,10116.113622
415.0,501,10117.51439
370.0,501,10118.885365
398.0,501,10120.24555
342.5,501,10121.624406
252.0,501,10122.984839
338.0,501,10124.346519
313.0,501,10125.601542
191.5,501,10126.973656
240.0,501,10128.342523
384.5,501,10129.714168
253.5,501,10131.089541
363.0,501,10132.463916
190.0,501,10133.83707
251.5,501,10135.198553
321.0,501,10136.562991
212.0,501,10137.925091
361.0,501,10139.291833
127.0,501,10140.545202
318.0,501,10141.904715
291.5,501,10143.286908
347.0,501,10144.648132
317.0,501,10146.010992
46.0,501,10147.418312
243.5,501,10148.775038
392.5,501,10150.136595
346.0,501,10151.503922
289.0,501,10152.87669
293.5,501,10154.241527
325.0,501,10155.613028
367.0,501,10156.866979
355.0,501,10158.238624
370.0,501,10159.606144
189.0,501,10160.977515
276.0,501,10162.34882
207.0,501,10163.719655
316.0,501,10165.102828
352.0,501,10166.472496
429.0,501,10167.841387
134.0,501,10169.209774
240.0,501,10170.59158
288.0,501,10171.980468
312.0,501,10173.219788
321.0,501,10174.594394
333.0,501,10175.948735
246.0,501,10177.315664
397.0,501,10178.679084
251.0,501,10180.037114
260.0,501,10181.405492
-69.5,501,10182.767486
305.5,501,10184.134497
371.0,501,10185.505338
268.0,501,10186.874693
375.0,501,10188.108465
309.0,501,10189.483822
382.0,501,10190.866871
397.0,501,10192.237012
367.0,501,10193.599479
413.0,501,10194.961689
388.5,501,10196.31865
401.0,501,10197.694356
305.0,501,10199.056712
206.0,501,10200.419574
385.0,501,10201.807362
369.0,501,10203.200612
378.0,501,10204.457212
325.0,501,10205.833719
397.0,501,10207.190011
254.5,501,10208.567249
431.0,501,10209.944268
336.0,501,10211.312016
252.5,501,10212.682772
382.0,501,10214.073205
393.0,501,10215.434695
312.0,501,10216.796237
388.0,501,10218.158942
379.0,501,10219.521664
232.5,501,10220.794101
335.0,501,10222.169311
281.0,501,10223.516219
380.0,501,10224.87398
350.5,501,10226.246111
291.0,501,10227.60372
394.0,501,10228.964028
310.0,501,10230.337076
403.0,501,10231.694402
301.0,501,10233.060332
362.0,501,10234.419653
183.0,501,10235.657765
359.5,501,10237.030375
359.0,501,10238.404697
286.0,501,10239.761119
330.0,501,10241.141491
296.0,501,10242.530956
373.0,501,10243.901877
403.0,501,10245.275918
364.0,501,10246.636982
403.0,501,10247.992645
376.0,501,10249.363463
367.0,501,10250.735125
323.5,501,10251.973228
353.0,501,10253.34014
356.5,501,10254.707407
348.0,501,10256.082252
375.0,501,10257.462723
368.0,501,10258.834778
256.0,501,10260.211686
377.0,501,10261.578475
415.0,501,10262.957644
334.5,501,10264.330466
338.0,501,10265.713149
290.5,501,10266.956855
378.0,501,10268.317556
377.5,501,10269.673476
372.0,501,10271.045254
392.0,501,10272.421016
397.0,501,10273.775125
314.0,501,10275.133704
254.5,501,10276.504491
405.0,501,10277.899791
389.5,501,10279.284961
317.5,501,10280.674492
314.0,501,10282.041883
394.0,501,10283.295666
381.0,501,10284.673985
385.0,501,10286.04329
442.0,501,10287.441342
316.0,501,10288.810719
406.0,501,10290.201108
333.0,501,10291.565922
299.5,501,10292.930882
398.5,501,10294.290411
299.5,501,10295.661414
375.5,501,10297.049706
309.0,501,10298.424198
301.0,501,10299.69195
261.0,501,10301.064815
388.0,501,10302.422019
363.0,501,10303.80958
300.0,501,10305.178971
338.5,501,10306.552579
454.0,501,10307.92462
291.0,501,10309.319172
432.0,501,10310.697578
403.0,501,10312.06218
343.5,501,10313.433499
350.5,501,10314.695914
412.0,501,10316.071942
390.5,501,10317.428635
366.0,501,10318.787162
395.5,501,10320.150703
394.0,501,10321.529597
300.0,501,10322.890556
284.0,501,10324.270179
285.5,501,10325.634278
387.5,501,10326.999116
430.0,501,10328.356324
345.0,501,10329.739781
383.0,501,10330.970728
384.0,501,10332.334514
305.5,501,10333.726064
394.0,501,10335.087354
351.0,501,10336.449497
342.0,501,10337.815615
335.0,501,10339.175227
368.5,501,10340.532299
213.5,501,10341.897076
367.0,501,10343.274312
409.0,501,10344.64866
386.5,501,10346.012235
356.5,501,10347.266751
326.0,501,10348.650747
346.0,501,10350.02036
339.0,501,10351.383417
400.0,501,10352.750834
395.5,501,10354.118287
420.0,501,10355.493005
412.0,501,10356.857204
328.0,501,10358.238143
363.0,501,10359.604131
339.0,501,10360.969299
407.5,501,10362.213696
352.0,501,10363.586259
190.5,501,10364.940088
423.5,501,10366.311806
381.0,501,10367.68263
395.5,501,10369.047792
383.0,501,10370.404691
403.0,501,10371.76866
416.5,501,10373.134177
403.0,501,10374.505934
62.5,501,10375.895688
410.5,501,10377.277629
389.5,501,10378.537818
284.0,501,10379.911551
292.0,501,10381.27804
439.0,501,10382.633666
333.0,501,10383.998805
285.0,501,10385.382155
388.0,501,10386.745858
409.0,501,10388.110861
406.0,501,10389.480876
276.5,501,10390.842825
315.0,501,10392.220851
-376.5,501,10393.604928
354.0,501,10394.840868
384.0,501,10396.208754
376.0,501,10397.569814
301.0,501,10398.943424
370.0,501,10400.305692
367.0,501,10401.665324
294.0,501,10403.039165
394.0,501,10404.407454
328.0,501,10405.768548
351.0,501,10407.143606
442.0,501,10408.517137
427.0,501,10409.766796
379.0,501,10411.141747
409.0,501,10412.513384
401.0,501,10413.874461
324.0,501,10415.248627
257.0,501,10416.618457
-230.0,501,10418.003292
424.0,501,10419.375201
364.0,501,10420.72204
424.0,501,10422.096314
373.0,501,10423.461991
209.0,501,10424.847352
394.0,501,10426.087702
446.0,501,10427.442587
370.0,501,10428.803142
388.0,501,10430.170948
418.0,501,10431.551226
325.0,501,10432.935748
339.0,501,10434.317879
306.0,501,10435.690087
341.5,501,10437.05769
379.0,501,10438.430312
433.0,501,10439.808892
392.0,501,10441.065412
404.0,501,10442.416378
313.0,501,10443.77543
364.0,501,10445.139364
317.0,501,10446.52025
364.0,501,10447.878442
306.0,501,10449.24847
382.0,501,10450.623666
246.0,501,10451.994973
431.5,501,10453.368189
360.0,501,10454.735418
388.0,501,10456.088568
394.0,501,10457.339934
328.0,501,10458.698911
409.0,501,10460.076578
309.0,501,10461.435997
413.5,501,10462.79436
324.0,501,10464.178194
415.0,501,10465.547081
379.5,501,10466.924079
395.0,501,10468.286205
336.0,501,10469.651376
442.0,501,10471.021916
433.0,501,10472.401386
406.0,501,10473.658486
348.0,501,10475.017695
421.0,501,10476.414954
335.0,501,10477.783401
340.5,501,10479.15813
460.0,501,10480.520007
361.0,501,10481.869904
393.0,501,10483.234365
334.0,501,10484.636104
442.0,501,10486.000936
348.0,501,10487.349161
395.5,501,10488.60103
199.0,501,10489.965101
340.0,501,10491.355101
369.0,501,10492.738462
418.0,501,10494.111698
432.0,501,10495.479357
374.0,501,10496.836259
403.0,501,10498.189086
476.0,501,10499.54911
397.0,501,10500.921444
387.5,501,10502.302865
403.0,501,10503.666178
410.5,501,10504.918442
378.5,501,10506.281302
364.0,501,10507.650997
367.0,501,10509.017888
391.0,501,10510.399654
325.0,501,10511.766477
324.0,501,10513.126375
260.0,501,10514.518862
415.0,501,10515.877575
234.0,501,10517.249424
391.0,501,10518.656696
374.5,501,10520.038662
343.0,501,10521.286514
341.0,501,10522.663311
186.5,501,10524.036452
449.0,501,10525.405505
265.0,501,10526.783934
344.5,501,10528.171563
313.5,501,10529.548582
345.0,501,10530.924622
325.5,501,10532.296307
368.5,501,10533.66233
332.0,501,10535.021368
384.0,501,10536.279688
367.0,501,10537.645853
231.5,501,10539.017629
316.0,501,10540.379951
427.0,501,10541.744806
424.0,501,10543.126994
379.0,501,10544.501567
439.0,501,10545.865002
307.0,501,10547.217008
284.0,501,10548.593305
446.0,501,10549.946527
307.0,501,10551.324253
352.0,501,10552.577482
264.0,501,10553.945545
327.0,501,10555.31078
342.0,501,10556.675908
406.0,501,10558.031811
306.0,501,10559.394376
436.0,501,10560.758153
306.0,501,10562.115927
382.0,501,10563.486392
398.5,501,10564.856235
319.0,501,10566.219806
385.0,501,10567.576569
379.0,501,10568.832897
336.0,501,10570.191888
358.0,501,10571.560947
433.0,501,10572.932576
415.0,501,10574.302255
361.0,501,10575.694447
395.5,501,10577.057631
373.0,501,10578.41839
272.5,501,10579.789929
334.0,501,10581.150317
409.0,501,10582.514835
419.5,501,10583.761658
404.5,501,10585.118442
420.0,501,10586.492254
374.5,501,10587.868018
303.0,501,10589.244288
319.0,501,10590.624266
351.0,501,10592.014517
337.0,501,10593.382529
373.0,501,10594.74776
384.0,501,10596.108407
403.0,501,10597.470797
313.0,501,10598.841743
329.0,501,10600.085652
316.5,501,10601.45098
427.0,501,10602.820581
395.5,501,10604.200208
388.0,501,10605.563051
325.0,501,10606.943666
434.5,501,10608.325408
143.0,501,10609.686253
421.0,501,10611.051234
439.0,501,10612.420092
382.0,501,10613.792224
406.0,501,10615.043338
359.5,501,10616.423137
299.5,501,10617.785152
373.0,501,10619.15521
260.0,501,10620.516795
236.5,501,10621.883032
392.5,501,10623.253707
322.0,501,10624.620954
400.0,501,10625.988404
423.0,501,10627.370586
301.0,501,10628.743119
395.5,501,10630.112644
371.0,501,10631.380155
382.0,501,10632.751802
356.0,501,10634.113632
263.5,501,10635.479886
231.5,501,10636.851099
308.5,501,10638.223701
335.5,501,10639.599355
368.5,501,10640.950608
415.0,501,10642.337145
439.0,501,10643.708071
398.0,501,10645.080201
283.0,501,10646.452491
419.0,501,10647.694179
379.0,501,10649.07308
286.0,501,10650.431814
284.0,501,10651.79592
211.5,501,10653.174116
196.0,501,10654.5571
394.0,501,10655.936136
355.0,501,10657.309386
440.0,501,10658.6804
368.5,501,10660.051831
303.0,501,10661.440851
383.5,501,10662.695156
316.0,501,10664.08527
357.0,501,10665.452888
421.0,501,10666.825602
406.0,501,10668.192552
381.0,501,10669.570612
346.0,501,10670.937037
336.0,501,10672.303293
92.5,501,10673.681701
294.5,501,10675.061892
386.5,501,10676.435473
430.0,501,10677.787515
358.0,501,10679.034528
395.5,501,10680.3996
307.0,501,10681.778761
398.5,501,10683.132302
378.0,501,10684.501801
263.5,501,10685.860546
383.5,501,10687.234169
384.0,501,10688.586306
437.0,501,10689.962832
353.5,501,10691.330256
294.0,501,10692.699144
349.0,501,10694.051349
415.0,501,10695.3154
322.0,501,10696.685768
416.0,501,10698.040372
421.0,501,10699.426057
321.5,501,10700.787234
333.0,501,10702.136155
445.0,501,10703.525818
406.0,501,10704.894874
328.5,501,10706.258449
388.0,501,10707.644264
356.0,501,10709.014113
280.0,501,10710.25495
335.5,501,10711.628807
312.0,501,10712.998801
320.0,501,10714.352415
406.0,501,10715.712243
406.0,501,10717.088076
367.0,501,10718.452417
373.0,501,10719.828081
389.5,501,10721.199785
325.0,501,10722.566428
331.0,501,10723.934457
286.0,501,10725.305846
355.0,501,10726.557347
343.0,501,10727.945859
427.0,501,10729.309181
331.0,501,10730.679098
175.0,501,10732.04671
358.0,501,10733.402068
319.0,501,10734.772646
442.0,501,10736.143888
421.0,501,10737.502434
331.5,501,10738.865729
273.0,501,10740.227229
305.5,501,10741.580135
358.0,501,10742.821228
376.0,501,10744.203877
403.0,501,10745.583092
395.5,501,10746.937687
332.5,501,10748.314438
145.0,501,10749.676994
209.5,501,10751.055931
376.0,501,10752.430973
344.5,501,10753.802802
445.0,501,10755.17214
262.0,501,10756.529602
428.5,501,10757.766904
409.5,501,10759.150741
387.5,501,10760.515694
403.0,501,10761.891467
342.0,501,10763.270687
466.0,501,10764.64006
419.5,501,10766.026812
299.0,501,10767.388984
345.5,501,10768.735434
377.5,501,10770.105392
397.0,501,10771.477439
281.0,501,10772.855382
425.5,501,10774.101721
293.5,501,10775.459998
366.5,501,10776.817365
391.0,501,10778.213295
343.0,501,10779.596492
